taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AF474005	AF474005	12237438	ncbi-nuccore-srlv	SRLV	489	Iceland	-	A	1949
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AF479638	AF479638	15284480	ncbi-refseqs-srlv	SRLV	P1OLV	Portugal	1	A	1996
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969038	AJ969038	-	ncbi-nuccore-srlv	SRLV	ROC1D	Ireland	-	A	1998
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969039	AJ969039	-	ncbi-nuccore-srlv	SRLV	ROC3E	Ireland	-	A	2000
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969040	AJ969040	-	ncbi-nuccore-srlv	SRLV	ROC1E	Ireland	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969041	AJ969041	-	ncbi-nuccore-srlv	SRLV	R012	Ireland	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969042	AJ969042	-	ncbi-nuccore-srlv	SRLV	99287	Ireland	-	A	2000
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969043	AJ969043	-	ncbi-nuccore-srlv	SRLV	NAM1D	Ireland	-	A	2000
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM084210	AM084210	17349752	ncbi-nuccore-srlv	SRLV	B_S604	Finland	-	A	1994
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM084211	AM084211	17349752	ncbi-nuccore-srlv	SRLV	C6_S1	Finland	-	A	1994
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM084212	AM084212	17349752	ncbi-nuccore-srlv	SRLV	D4_S1	Finland	-	A	1995
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM084213	AM084213	17349752	ncbi-nuccore-srlv	SRLV	D5_S4	Finland	-	A	1996
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM084214	AM084214	17349752	ncbi-nuccore-srlv	SRLV	E_S1	Finland	-	A	1995
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM084215	AM084215	17349752	ncbi-nuccore-srlv	SRLV	Lotta	Finland	-	A	2001
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AY445885	AY445885	14967484	ncbi-refseqs-srlv	SRLV	-	Switzerland	1	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844936	DQ844936	17240470	ncbi-nuccore-srlv	SRLV	S9778ST	Norway	-	A	2001
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844937	DQ844937	17240470	ncbi-nuccore-srlv	SRLV	S747ST	Norway	-	A	2001
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844938	DQ844938	17240470	ncbi-nuccore-srlv	SRLV	S8012VE	Norway	-	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844939	DQ844939	17240470	ncbi-nuccore-srlv	SRLV	S9044VE	Norway	-	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844940	DQ844940	17240470	ncbi-nuccore-srlv	SRLV	S9095VE	Norway	-	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844941	DQ844941	17240470	ncbi-nuccore-srlv	SRLV	NMV1	Norway	-	A	1976
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/EF154493	EF154493	17344293	ncbi-nuccore-srlv	SRLV	PBMC13	Italy	-	A	2006
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/EF154494	EF154494	17344293	ncbi-nuccore-srlv	SRLV	PBMC13	Italy	-	A	2006
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/EF685783	EF685783	17719071	ncbi-nuccore-srlv	SRLV	-	Italy	-	A	2006
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/EU702487	EU702487	-	ncbi-nuccore-srlv	SRLV	It-561	Italy	-	A	1991
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623111	FJ623111	-	ncbi-nuccore-srlv	SRLV	0016	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623114	FJ623114	-	ncbi-nuccore-srlv	SRLV	4007	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623115	FJ623115	-	ncbi-nuccore-srlv	SRLV	90281	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623116	FJ623116	-	ncbi-nuccore-srlv	SRLV	9473	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623117	FJ623117	-	ncbi-nuccore-srlv	SRLV	90960	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623118	FJ623118	-	ncbi-nuccore-srlv	SRLV	209	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FJ623119	FJ623119	-	ncbi-nuccore-srlv	SRLV	4819	Poland	-	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	SRLV	697	Spain	1	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288236	JF288236	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288300	JF288300	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288309	JF288309	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288360	JF288360	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288441	JF288441	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288487	JF288487	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288497	JF288497	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JF288525	JF288525	22281181	ncbi-nuccore-srlv	SRLV	-	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184379	JN184379	23375019	ncbi-nuccore-srlv	SRLV	72	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184380	JN184380	23375019	ncbi-nuccore-srlv	SRLV	160	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184381	JN184381	23375019	ncbi-nuccore-srlv	SRLV	333	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184382	JN184382	23375019	ncbi-nuccore-srlv	SRLV	336	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184383	JN184383	23375019	ncbi-nuccore-srlv	SRLV	368	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184384	JN184384	23375019	ncbi-nuccore-srlv	SRLV	698	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184385	JN184385	23375019	ncbi-nuccore-srlv	SRLV	N-05/136	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184386	JN184386	23375019	ncbi-nuccore-srlv	SRLV	5087	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184389	JN184389	23375019	ncbi-nuccore-srlv	SRLV	166	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184390	JN184390	23375019	ncbi-nuccore-srlv	SRLV	358	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184394	JN184394	23375019	ncbi-nuccore-srlv	SRLV	366TM	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990530	KF990530	24708706	ncbi-nuccore-srlv	SRLV	1-MG-9	Switzerland	-	A	2013
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990531	KF990531	24708706	ncbi-nuccore-srlv	SRLV	1-MG-10	Switzerland	-	A	2013
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990532	KF990532	24708706	ncbi-nuccore-srlv	SRLV	2-PBMC-1	Switzerland	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990533	KF990533	24708706	ncbi-nuccore-srlv	SRLV	3-PBMC-10	Switzerland	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990534	KF990534	24708706	ncbi-nuccore-srlv	SRLV	4-PBMC-15	Switzerland	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990535	KF990535	24708706	ncbi-nuccore-srlv	SRLV	4-PBMC-16	Switzerland	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990536	KF990536	24708706	ncbi-nuccore-srlv	SRLV	4-MG-4	Switzerland	-	A	2013
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990537	KF990537	24708706	ncbi-nuccore-srlv	SRLV	4-MG-5	Switzerland	-	A	2013
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990538	KF990538	24708706	ncbi-nuccore-srlv	SRLV	5-PBMC-19	Switzerland	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990539	KF990539	24708706	ncbi-nuccore-srlv	SRLV	5-PBMC-24	Switzerland	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF990540	KF990540	24708706	ncbi-nuccore-srlv	SRLV	5-MG-7	Switzerland	-	A	2013
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT453988	KT453988	26517396	ncbi-refseqs-srlv	SRLV	g6221	Switzerland	4	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT453989	KT453989	26517396	ncbi-refseqs-srlv	SRLV	s7385	Switzerland	4	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT453990	KT453990	26517396	ncbi-refseqs-srlv	SRLV	s7631	Switzerland	4	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT898826	KT898826	-	ncbi-refseqs-srlv	SRLV	Jord1	Jordan	A-anc	A	2007
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KY358787	KY358787	-	ncbi-refseqs-srlv	SRLV	USMARC-200303013-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KY358788	KY358788	-	ncbi-refseqs-srlv	SRLV	USMARC-199906011-2	United States	3	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865002	KY865002	29505612	ncbi-nuccore-srlv	SRLV	5675	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865003	KY865003	29505612	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865004	KY865004	29505612	ncbi-nuccore-srlv	SRLV	5616	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865005	KY865005	29505612	ncbi-nuccore-srlv	SRLV	42	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865006	KY865006	29505612	ncbi-nuccore-srlv	SRLV	8344	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865007	KY865007	29505612	ncbi-nuccore-srlv	SRLV	3085	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M10608	M10608	2410140	ncbi-refseqs-srlv	SRLV	Icelandic 1514; Icelandic LV1-1	Iceland	1	A	1953
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M31646	M31646	2158181	ncbi-refseqs-srlv	SRLV	-	South Africa	1	A	1976
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M34193	M34193	2158181	ncbi-refseqs-srlv	SRLV	-	South Africa	1	A	1976
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M51543	M51543	2824836	ncbi-refseqs-srlv	SRLV	-	Iceland	1	A	1952
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M60610	M60610	1847257	ncbi-refseqs-srlv	SRLV	Icelandic 1514	Iceland	1	A	1949
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554403	MG554403	-	ncbi-refseqs-srlv	SRLV	SRLV002	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554404	MG554404	-	ncbi-refseqs-srlv	SRLV	SRLV003	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554405	MG554405	-	ncbi-refseqs-srlv	SRLV	SRLV004	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554406	MG554406	-	ncbi-refseqs-srlv	SRLV	SRLV005	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554407	MG554407	-	ncbi-refseqs-srlv	SRLV	SRLV006	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554408	MG554408	-	ncbi-refseqs-srlv	SRLV	SRLV007	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554409	MG554409	-	ncbi-refseqs-srlv	SRLV	SRLV009	Italy	1	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374283	MH374283	-	ncbi-refseqs-srlv	SRLV	SRLV024	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374284	MH374284	-	ncbi-refseqs-srlv	SRLV	SRLV025	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374285	MH374285	-	ncbi-refseqs-srlv	SRLV	SRLV026	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374286	MH374286	-	ncbi-refseqs-srlv	SRLV	SRLV032	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374287	MH374287	-	ncbi-refseqs-srlv	SRLV	SRLV038	Italy	18	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374291	MH374291	-	ncbi-refseqs-srlv	SRLV	SRLV_VdA	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH916859	MH916859	-	ncbi-refseqs-srlv	SRLV	1150	United States	3	A	2017
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK098489	MK098489	-	ncbi-nuccore-srlv	SRLV	BKH1	Iran	-	A	2015
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348245	MK348245	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348246	MK348246	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348247	MK348247	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348248	MK348248	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348249	MK348249	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348250	MK348250	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348251	MK348251	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348252	MK348252	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348253	MK348253	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348254	MK348254	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348255	MK348255	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348256	MK348256	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK348257	MK348257	30889906	ncbi-nuccore-srlv	SRLV	1561	Poland	-	A	-
