taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV/member/ncbi-refseqs-srlv/A15114	A15114	-	ncbi-refseqs-srlv	Visna-maedi virus	-	Iceland	1	A	1951
alignment/AL_SRLV/member/ncbi-curated-srlv/AB818536	AB818536	24141278	ncbi-curated-srlv	Visna-maedi virus	Iwate	Japan: Iwate	-	-	-
alignment/AL_SRLV/member/ncbi-refseqs-srlv/AF322109	AF322109	16476978	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	1GA	Norway	-	C	1991
alignment/AL_SRLV/member/ncbi-refseqs-srlv/AF479638	AF479638	15284480	ncbi-refseqs-srlv	Ovine lentivirus	P1OLV	-	-	-	-
alignment/AL_SRLV/member/ncbi-refseqs-srlv/AY445885	AY445885	14967484	ncbi-refseqs-srlv	Small ruminant lentivirus	-	Switzerland	4	A	1999
alignment/AL_SRLV/member/ncbi-refseqs-srlv/AY900630	AY900630	-	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	gansu	-	-	-	-
alignment/AL_SRLV/member/ncbi-refseqs-srlv/EU293537	EU293537	18987157	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus Roccaverano	Roccaverano	Italy	-	-	-
alignment/AL_SRLV/member/ncbi-refseqs-srlv/FJ195346	FJ195346	19339126	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus Ov496	496	Spain	-	-	2004
alignment/AL_SRLV/member/ncbi-refseqs-srlv/GQ381130	GQ381130	20060658	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Seui	Italy	-	-	2003
alignment/AL_SRLV/member/ncbi-refseqs-srlv/GU120138	GU120138	22566005	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Shanxi	China	-	-	2007
alignment/AL_SRLV/member/ncbi-refseqs-srlv/HM210570	HM210570	20932787	ncbi-refseqs-srlv	Small ruminant lentivirus	FESC-752	Mexico	-	-	2004
alignment/AL_SRLV/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	Visna-maedi virus	697	NULL	-	A	1
alignment/AL_SRLV/member/ncbi-refseqs-srlv/JF502416	JF502416	21562119	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Fonni	Italy: Sardinia	-	-	2003
alignment/AL_SRLV/member/ncbi-refseqs-srlv/JF502417	JF502417	21562119	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Volterra	Italy: Tuscany	-	-	2004
alignment/AL_SRLV/member/ncbi-curated-srlv/JX878404	JX878404	23197577	ncbi-curated-srlv	Small ruminant lentivirus	Agh283	France	-	-	2004
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982682	JX982682	23375019	ncbi-curated-srlv	Small ruminant lentivirus	36000	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982683	JX982683	23375019	ncbi-curated-srlv	Small ruminant lentivirus	25106	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982684	JX982684	23375019	ncbi-curated-srlv	Small ruminant lentivirus	36012	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982685	JX982685	23375019	ncbi-curated-srlv	Small ruminant lentivirus	36011 VMV	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982686	JX982686	23375019	ncbi-curated-srlv	Small ruminant lentivirus	40486	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982687	JX982687	23375019	ncbi-curated-srlv	Small ruminant lentivirus	36007	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982688	JX982688	23375019	ncbi-curated-srlv	Small ruminant lentivirus	40478	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982689	JX982689	23375019	ncbi-curated-srlv	Small ruminant lentivirus	57081	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982690	JX982690	23375019	ncbi-curated-srlv	Small ruminant lentivirus	9900 CAEV	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982691	JX982691	23375019	ncbi-curated-srlv	Small ruminant lentivirus	36011 CAEV	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982692	JX982692	23375019	ncbi-curated-srlv	Small ruminant lentivirus	79465	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982693	JX982693	23375019	ncbi-curated-srlv	Small ruminant lentivirus	5891	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982694	JX982694	23375019	ncbi-curated-srlv	Small ruminant lentivirus	40538	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982695	JX982695	23375019	ncbi-curated-srlv	Small ruminant lentivirus	40541	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982696	JX982696	23375019	ncbi-curated-srlv	Small ruminant lentivirus	9905	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982697	JX982697	23375019	ncbi-curated-srlv	Small ruminant lentivirus	40555	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/JX982698	JX982698	23375019	ncbi-curated-srlv	Small ruminant lentivirus	40556	Spain	-	-	2008
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155690	KC155690	23583225	ncbi-curated-srlv	Visna-maedi virus	7-29Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155691	KC155691	23583225	ncbi-curated-srlv	Visna-maedi virus	7-30Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155692	KC155692	23583225	ncbi-curated-srlv	Visna-maedi virus	7-34Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155693	KC155693	23583225	ncbi-curated-srlv	Visna-maedi virus	7-35Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155694	KC155694	23583225	ncbi-curated-srlv	Visna-maedi virus	7-38Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155695	KC155695	23583225	ncbi-curated-srlv	Visna-maedi virus	8-1Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155696	KC155696	23583225	ncbi-curated-srlv	Visna-maedi virus	8-2Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155697	KC155697	23583225	ncbi-curated-srlv	Visna-maedi virus	9-1Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155698	KC155698	23583225	ncbi-curated-srlv	Visna-maedi virus	9-2Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155699	KC155699	23583225	ncbi-curated-srlv	Visna-maedi virus	9-3Ont	Canada	-	-	2011
alignment/AL_SRLV/member/ncbi-curated-srlv/KC155700	KC155700	23583225	ncbi-curated-srlv	Visna-maedi virus	9-4Ont	Canada	-	-	2011
